[2022/03/02 22:50:17] - Namespace(alpha=1.0, argument='cutmix', attack='l_inf', batch_size=128, data_dir='../data', dataset='cifar10', epochs=200, epsilon=0.03137254901960784, gpu=0, log_dir='vanilla', lr=0.1, m=4, maxup=True, model='PreActResNet18', num_workers=2, pgd_iter=10, pgd_step=0.00784313725490196, restarts=1, seed=202201, train='attack', use_all=False)
[2022/03/01 00:11:12] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2022/03/03 07:56:00] - 118 	 1414.7 	 	 102.1 	 	 0.0100 	 0.4845 	 0.6458 	 2.1624 	 	 0.4186 	 	 1.3965 	 0.7391 	 1.6790 	 	 0.5304
[2022/03/03 08:21:16] - 119 	 1414.5 	 	 102.1 	 	 0.0100 	 0.4843 	 0.6473 	 2.1619 	 	 0.4197 	 	 1.3793 	 0.7401 	 1.6665 	 	 0.5291
[2022/03/03 08:46:33] - 120 	 1414.5 	 	 102.1 	 	 0.0100 	 0.4847 	 0.6484 	 2.1641 	 	 0.4193 	 	 1.4033 	 0.7425 	 1.6791 	 	 0.5334
[2022/03/03 09:11:51] - 121 	 1415.6 	 	 102.3 	 	 0.0100 	 0.4844 	 0.6475 	 2.1619 	 	 0.4194 	 	 1.3690 	 0.7450 	 1.6598 	 	 0.5289
[2022/03/03 09:37:10] - 122 	 1417.2 	 	 102.4 	 	 0.0100 	 0.4835 	 0.6493 	 2.1615 	 	 0.4203 	 	 1.3624 	 0.7378 	 1.6535 	 	 0.5368
[2022/03/03 10:02:30] - 123 	 1417.3 	 	 102.4 	 	 0.0100 	 0.4830 	 0.6496 	 2.1594 	 	 0.4199 	 	 1.3830 	 0.7426 	 1.6654 	 	 0.5366
[2022/03/03 10:27:50] - 124 	 1417.6 	 	 102.5 	 	 0.0100 	 0.4829 	 0.6518 	 2.1590 	 	 0.4214 	 	 1.3775 	 0.7427 	 1.6674 	 	 0.5334
[2022/03/03 10:53:14] - 125 	 1421.6 	 	 102.8 	 	 0.0100 	 0.4824 	 0.6532 	 2.1593 	 	 0.4215 	 	 1.3856 	 0.7414 	 1.6678 	 	 0.5327
[2022/03/03 11:18:35] - 126 	 1418.1 	 	 102.4 	 	 0.0100 	 0.4823 	 0.6517 	 2.1590 	 	 0.4214 	 	 1.3596 	 0.7552 	 1.6516 	 	 0.5447
[2022/03/03 11:43:55] - 127 	 1417.9 	 	 102.4 	 	 0.0100 	 0.4815 	 0.6531 	 2.1569 	 	 0.4247 	 	 1.3949 	 0.7367 	 1.6763 	 	 0.5322
[2022/03/03 12:09:14] - 128 	 1416.6 	 	 102.2 	 	 0.0100 	 0.4821 	 0.6521 	 2.1579 	 	 0.4227 	 	 1.3647 	 0.7509 	 1.6571 	 	 0.5371
[2022/03/03 12:34:34] - 129 	 1417.3 	 	 102.4 	 	 0.0100 	 0.4818 	 0.6536 	 2.1574 	 	 0.4226 	 	 1.3373 	 0.7634 	 1.6410 	 	 0.5373
[2022/03/03 12:59:55] - 130 	 1418.6 	 	 102.6 	 	 0.0100 	 0.4807 	 0.6546 	 2.1545 	 	 0.4231 	 	 1.3756 	 0.7419 	 1.6624 	 	 0.5379
[2022/03/03 13:25:17] - 131 	 1418.8 	 	 102.6 	 	 0.0100 	 0.4810 	 0.6555 	 2.1556 	 	 0.4240 	 	 1.3759 	 0.7374 	 1.6593 	 	 0.5273
[2022/03/03 13:50:43] - 132 	 1423.6 	 	 102.4 	 	 0.0100 	 0.4801 	 0.6570 	 2.1542 	 	 0.4261 	 	 1.3152 	 0.7582 	 1.6274 	 	 0.5317
[2022/03/03 14:16:05] - 133 	 1419.9 	 	 102.8 	 	 0.0100 	 0.4803 	 0.6599 	 2.1539 	 	 0.4262 	 	 1.3664 	 0.7507 	 1.6518 	 	 0.5365
[2022/03/03 14:41:31] - 134 	 1422.6 	 	 102.7 	 	 0.0100 	 0.4798 	 0.6587 	 2.1551 	 	 0.4251 	 	 1.3526 	 0.7390 	 1.6463 	 	 0.5354
[2022/03/03 15:06:55] - 135 	 1421.4 	 	 102.6 	 	 0.0100 	 0.4796 	 0.6569 	 2.1540 	 	 0.4250 	 	 1.3760 	 0.7510 	 1.6690 	 	 0.5353
[2022/03/03 15:32:21] - 136 	 1423.4 	 	 103.0 	 	 0.0100 	 0.4792 	 0.6582 	 2.1535 	 	 0.4270 	 	 1.3468 	 0.7500 	 1.6462 	 	 0.5356
[2022/03/03 15:57:48] - 137 	 1424.0 	 	 102.8 	 	 0.0100 	 0.4792 	 0.6602 	 2.1529 	 	 0.4247 	 	 1.3367 	 0.7382 	 1.6345 	 	 0.5326
[2022/03/03 16:23:09] - 138 	 1418.5 	 	 102.4 	 	 0.0100 	 0.4799 	 0.6591 	 2.1551 	 	 0.4264 	 	 1.3668 	 0.7490 	 1.6620 	 	 0.5365
[2022/03/03 16:48:31] - 139 	 1419.4 	 	 102.5 	 	 0.0100 	 0.4780 	 0.6613 	 2.1506 	 	 0.4283 	 	 1.3270 	 0.7552 	 1.6340 	 	 0.5386
[2022/03/03 17:13:52] - 140 	 1419.5 	 	 102.3 	 	 0.0100 	 0.4792 	 0.6607 	 2.1523 	 	 0.4285 	 	 1.3432 	 0.7496 	 1.6423 	 	 0.5370
[2022/03/03 17:39:12] - 141 	 1417.1 	 	 102.4 	 	 0.0100 	 0.4787 	 0.6614 	 2.1520 	 	 0.4287 	 	 1.3753 	 0.7506 	 1.6664 	 	 0.5382
[2022/03/03 18:04:33] - 142 	 1419.0 	 	 102.3 	 	 0.0100 	 0.4779 	 0.6629 	 2.1503 	 	 0.4284 	 	 1.3459 	 0.7493 	 1.6447 	 	 0.5417
[2022/03/03 18:29:53] - 143 	 1417.5 	 	 102.3 	 	 0.0100 	 0.4773 	 0.6645 	 2.1496 	 	 0.4306 	 	 1.3770 	 0.7464 	 1.6630 	 	 0.5354
[2022/03/03 18:55:12] - 144 	 1416.6 	 	 102.6 	 	 0.0100 	 0.4769 	 0.6656 	 2.1490 	 	 0.4302 	 	 1.3558 	 0.7565 	 1.6505 	 	 0.5496
[2022/03/03 19:20:33] - 145 	 1418.4 	 	 102.4 	 	 0.0100 	 0.4773 	 0.6651 	 2.1501 	 	 0.4282 	 	 1.3210 	 0.7542 	 1.6333 	 	 0.5407
[2022/03/03 19:45:52] - 146 	 1417.2 	 	 102.3 	 	 0.0100 	 0.4767 	 0.6659 	 2.1492 	 	 0.4300 	 	 1.3444 	 0.7420 	 1.6449 	 	 0.5348
[2022/03/03 20:11:11] - 147 	 1416.1 	 	 102.2 	 	 0.0100 	 0.4770 	 0.6625 	 2.1493 	 	 0.4301 	 	 1.3193 	 0.7586 	 1.6268 	 	 0.5500
[2022/03/03 20:36:28] - 148 	 1414.8 	 	 102.2 	 	 0.0100 	 0.4772 	 0.6658 	 2.1486 	 	 0.4311 	 	 1.3297 	 0.7629 	 1.6416 	 	 0.5328
[2022/03/03 21:01:48] - 149 	 1417.8 	 	 102.6 	 	 0.0010 	 0.4772 	 0.6648 	 2.1490 	 	 0.4317 	 	 1.3450 	 0.7552 	 1.6450 	 	 0.5411
[2022/03/03 21:27:08] - 150 	 1417.6 	 	 102.2 	 	 0.0010 	 0.4727 	 0.6788 	 2.1231 	 	 0.4498 	 	 1.2815 	 0.7758 	 1.5933 	 	 0.5516
[2022/03/03 21:52:29] - 151 	 1419.0 	 	 102.3 	 	 0.0010 	 0.4688 	 0.6839 	 2.1142 	 	 0.4552 	 	 1.3020 	 0.7794 	 1.6072 	 	 0.5544
[2022/03/03 22:17:48] - 152 	 1416.5 	 	 102.2 	 	 0.0010 	 0.4661 	 0.6906 	 2.1085 	 	 0.4584 	 	 1.2626 	 0.7859 	 1.5829 	 	 0.5545
[2022/03/03 22:43:05] - 153 	 1414.8 	 	 102.2 	 	 0.0010 	 0.4644 	 0.6922 	 2.1052 	 	 0.4603 	 	 1.2696 	 0.7779 	 1.5837 	 	 0.5535
[2022/03/03 23:08:23] - 154 	 1415.4 	 	 102.1 	 	 0.0010 	 0.4630 	 0.6937 	 2.1033 	 	 0.4629 	 	 1.2472 	 0.7918 	 1.5721 	 	 0.5564
[2022/03/03 23:33:40] - 155 	 1414.7 	 	 102.2 	 	 0.0010 	 0.4616 	 0.6976 	 2.1013 	 	 0.4634 	 	 1.2539 	 0.7855 	 1.5711 	 	 0.5574
[2022/03/03 23:58:57] - 156 	 1414.8 	 	 102.2 	 	 0.0010 	 0.4613 	 0.6970 	 2.1015 	 	 0.4639 	 	 1.2776 	 0.7830 	 1.5892 	 	 0.5595
[2022/03/04 00:24:14] - 157 	 1415.0 	 	 102.2 	 	 0.0010 	 0.4603 	 0.6977 	 2.0996 	 	 0.4652 	 	 1.2419 	 0.7919 	 1.5665 	 	 0.5606
[2022/03/04 00:49:31] - 158 	 1414.6 	 	 102.3 	 	 0.0010 	 0.4600 	 0.6979 	 2.0993 	 	 0.4663 	 	 1.2467 	 0.7897 	 1.5711 	 	 0.5569
[2022/03/04 01:14:48] - 159 	 1414.5 	 	 102.2 	 	 0.0010 	 0.4591 	 0.6989 	 2.0976 	 	 0.4672 	 	 1.2312 	 0.7865 	 1.5582 	 	 0.5542
[2022/03/04 01:40:05] - 160 	 1414.6 	 	 102.2 	 	 0.0010 	 0.4584 	 0.7005 	 2.0960 	 	 0.4684 	 	 1.2764 	 0.7837 	 1.5847 	 	 0.5652
[2022/03/04 02:05:22] - 161 	 1414.7 	 	 102.1 	 	 0.0010 	 0.4584 	 0.6989 	 2.0975 	 	 0.4677 	 	 1.2689 	 0.7766 	 1.5806 	 	 0.5583
[2022/03/04 02:30:39] - 162 	 1414.5 	 	 102.2 	 	 0.0010 	 0.4574 	 0.7024 	 2.0941 	 	 0.4692 	 	 1.2467 	 0.7845 	 1.5689 	 	 0.5559
[2022/03/04 02:55:56] - 163 	 1414.8 	 	 102.2 	 	 0.0010 	 0.4566 	 0.7026 	 2.0937 	 	 0.4693 	 	 1.2183 	 0.7890 	 1.5559 	 	 0.5541
[2022/03/04 03:21:13] - 164 	 1414.9 	 	 102.2 	 	 0.0010 	 0.4566 	 0.7036 	 2.0934 	 	 0.4697 	 	 1.2280 	 0.7877 	 1.5587 	 	 0.5584
[2022/03/04 03:46:30] - 165 	 1415.1 	 	 102.2 	 	 0.0010 	 0.4559 	 0.7062 	 2.0913 	 	 0.4719 	 	 1.2353 	 0.7911 	 1.5646 	 	 0.5578
[2022/03/04 04:11:48] - 166 	 1415.3 	 	 102.1 	 	 0.0010 	 0.4558 	 0.7046 	 2.0925 	 	 0.4714 	 	 1.2581 	 0.7865 	 1.5788 	 	 0.5608
[2022/03/04 04:37:04] - 167 	 1414.6 	 	 102.2 	 	 0.0010 	 0.4550 	 0.7051 	 2.0898 	 	 0.4717 	 	 1.2076 	 0.7927 	 1.5446 	 	 0.5536
[2022/03/04 05:02:22] - 168 	 1415.0 	 	 102.2 	 	 0.0010 	 0.4552 	 0.7062 	 2.0904 	 	 0.4721 	 	 1.2033 	 0.7957 	 1.5418 	 	 0.5614
[2022/03/04 05:27:39] - 169 	 1414.9 	 	 102.2 	 	 0.0010 	 0.4548 	 0.7059 	 2.0896 	 	 0.4730 	 	 1.2242 	 0.7874 	 1.5606 	 	 0.5568
[2022/03/04 05:52:56] - 170 	 1415.0 	 	 102.2 	 	 0.0010 	 0.4545 	 0.7062 	 2.0882 	 	 0.4722 	 	 1.2087 	 0.7973 	 1.5457 	 	 0.5590
[2022/03/04 06:18:13] - 171 	 1415.1 	 	 102.2 	 	 0.0010 	 0.4541 	 0.7069 	 2.0899 	 	 0.4723 	 	 1.2131 	 0.7960 	 1.5509 	 	 0.5609
[2022/03/04 06:43:30] - 172 	 1414.9 	 	 102.1 	 	 0.0010 	 0.4538 	 0.7063 	 2.0868 	 	 0.4734 	 	 1.2054 	 0.7916 	 1.5472 	 	 0.5555
[2022/03/04 07:08:48] - 173 	 1415.1 	 	 102.3 	 	 0.0010 	 0.4532 	 0.7082 	 2.0870 	 	 0.4744 	 	 1.2319 	 0.7933 	 1.5606 	 	 0.5624
[2022/03/04 07:34:04] - 174 	 1414.4 	 	 102.1 	 	 0.0010 	 0.4529 	 0.7091 	 2.0859 	 	 0.4765 	 	 1.2071 	 0.7930 	 1.5435 	 	 0.5594
[2022/03/04 07:59:21] - 175 	 1414.6 	 	 102.2 	 	 0.0010 	 0.4532 	 0.7082 	 2.0877 	 	 0.4741 	 	 1.2402 	 0.7888 	 1.5680 	 	 0.5606
[2022/03/04 08:24:39] - 176 	 1415.6 	 	 102.3 	 	 0.0010 	 0.4527 	 0.7097 	 2.0854 	 	 0.4756 	 	 1.2119 	 0.7927 	 1.5489 	 	 0.5595
[2022/03/04 08:49:59] - 177 	 1417.5 	 	 102.6 	 	 0.0010 	 0.4520 	 0.7107 	 2.0843 	 	 0.4750 	 	 1.1840 	 0.7947 	 1.5316 	 	 0.5532
[2022/03/04 09:15:18] - 178 	 1417.1 	 	 102.3 	 	 0.0010 	 0.4522 	 0.7104 	 2.0844 	 	 0.4762 	 	 1.2055 	 0.7920 	 1.5404 	 	 0.5600
[2022/03/04 09:40:37] - 179 	 1416.5 	 	 102.5 	 	 0.0010 	 0.4517 	 0.7114 	 2.0834 	 	 0.4776 	 	 1.2148 	 0.7909 	 1.5533 	 	 0.5555
[2022/03/04 10:05:57] - 180 	 1417.1 	 	 102.3 	 	 0.0010 	 0.4515 	 0.7119 	 2.0840 	 	 0.4757 	 	 1.1824 	 0.7924 	 1.5309 	 	 0.5548
[2022/03/04 10:31:19] - 181 	 1420.2 	 	 102.6 	 	 0.0010 	 0.4514 	 0.7120 	 2.0823 	 	 0.4792 	 	 1.2074 	 0.7978 	 1.5482 	 	 0.5560
[2022/03/04 10:56:44] - 182 	 1421.7 	 	 102.4 	 	 0.0010 	 0.4508 	 0.7128 	 2.0827 	 	 0.4769 	 	 1.1944 	 0.8011 	 1.5370 	 	 0.5569
[2022/03/04 11:22:05] - 183 	 1419.1 	 	 102.7 	 	 0.0010 	 0.4509 	 0.7123 	 2.0819 	 	 0.4782 	 	 1.1974 	 0.7898 	 1.5385 	 	 0.5572
[2022/03/04 11:47:29] - 184 	 1421.3 	 	 102.2 	 	 0.0010 	 0.4509 	 0.7125 	 2.0810 	 	 0.4789 	 	 1.1943 	 0.8008 	 1.5396 	 	 0.5585
[2022/03/04 12:12:50] - 185 	 1418.2 	 	 102.4 	 	 0.0010 	 0.4508 	 0.7142 	 2.0827 	 	 0.4785 	 	 1.2040 	 0.7898 	 1.5423 	 	 0.5604
[2022/03/04 12:38:10] - 186 	 1417.6 	 	 102.8 	 	 0.0010 	 0.4505 	 0.7133 	 2.0808 	 	 0.4788 	 	 1.1868 	 0.7942 	 1.5307 	 	 0.5571
[2022/03/04 13:03:33] - 187 	 1420.4 	 	 102.6 	 	 0.0010 	 0.4496 	 0.7143 	 2.0784 	 	 0.4796 	 	 1.1917 	 0.7905 	 1.5390 	 	 0.5549
[2022/03/04 13:28:57] - 188 	 1421.4 	 	 102.9 	 	 0.0010 	 0.4502 	 0.7136 	 2.0819 	 	 0.4797 	 	 1.2279 	 0.7882 	 1.5563 	 	 0.5617
[2022/03/04 13:54:18] - 189 	 1418.4 	 	 102.6 	 	 0.0010 	 0.4496 	 0.7150 	 2.0797 	 	 0.4797 	 	 1.1961 	 0.7914 	 1.5405 	 	 0.5576
[2022/03/04 14:19:40] - 190 	 1419.1 	 	 102.7 	 	 0.0010 	 0.4499 	 0.7164 	 2.0801 	 	 0.4806 	 	 1.1840 	 0.7983 	 1.5332 	 	 0.5571
[2022/03/04 14:45:04] - 191 	 1421.7 	 	 102.8 	 	 0.0010 	 0.4496 	 0.7155 	 2.0795 	 	 0.4795 	 	 1.1880 	 0.7891 	 1.5275 	 	 0.5611
[2022/03/04 15:10:28] - 192 	 1421.1 	 	 102.5 	 	 0.0010 	 0.4494 	 0.7167 	 2.0803 	 	 0.4804 	 	 1.1961 	 0.7978 	 1.5408 	 	 0.5565
[2022/03/04 15:35:50] - 193 	 1419.5 	 	 102.9 	 	 0.0010 	 0.4486 	 0.7163 	 2.0773 	 	 0.4800 	 	 1.2020 	 0.7920 	 1.5440 	 	 0.5532
[2022/03/04 16:01:16] - 194 	 1423.2 	 	 102.9 	 	 0.0010 	 0.4487 	 0.7167 	 2.0780 	 	 0.4804 	 	 1.1899 	 0.8013 	 1.5391 	 	 0.5572
[2022/03/04 16:26:41] - 195 	 1421.7 	 	 102.9 	 	 0.0010 	 0.4483 	 0.7185 	 2.0757 	 	 0.4824 	 	 1.1789 	 0.7905 	 1.5262 	 	 0.5534
[2022/03/04 16:52:07] - 196 	 1422.4 	 	 103.1 	 	 0.0010 	 0.4481 	 0.7201 	 2.0773 	 	 0.4826 	 	 1.1952 	 0.7912 	 1.5350 	 	 0.5592
[2022/03/04 17:17:29] - 197 	 1419.7 	 	 102.7 	 	 0.0010 	 0.4482 	 0.7189 	 2.0776 	 	 0.4834 	 	 1.1618 	 0.7990 	 1.5233 	 	 0.5554
[2022/03/04 17:42:50] - 198 	 1419.0 	 	 102.5 	 	 0.0010 	 0.4478 	 0.7187 	 2.0754 	 	 0.4819 	 	 1.1737 	 0.7960 	 1.5276 	 	 0.5599
[2022/03/04 18:08:10] - 199 	 1417.6 	 	 102.4 	 	 0.0010 	 0.4474 	 0.7194 	 2.0747 	 	 0.4823 	 	 1.1841 	 0.7988 	 1.5352 	 	 0.5544
