[2022/02/21 14:22:18] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=200, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='cifar_model', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2022/02/21 14:22:58] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2022/02/21 20:17:24] - 117 	 151.3 	 	 28.7 	 	 0.0100 	 0.4429 	 0.9008 	 0.9612 	 	 0.6111 	 	 0.5632 	 0.8299 	 1.3135 	 	 0.5188
[2022/02/21 20:20:24] - 118 	 151.3 	 	 28.7 	 	 0.0100 	 0.4373 	 0.9043 	 0.9587 	 	 0.6111 	 	 0.5764 	 0.8217 	 1.3433 	 	 0.5066
[2022/02/21 20:23:24] - 119 	 151.2 	 	 28.7 	 	 0.0100 	 0.4346 	 0.9054 	 0.9532 	 	 0.6131 	 	 0.5810 	 0.8271 	 1.3469 	 	 0.5086
[2022/02/21 20:26:24] - 120 	 151.3 	 	 28.7 	 	 0.0100 	 0.4274 	 0.9084 	 0.9492 	 	 0.6148 	 	 0.5466 	 0.8349 	 1.3751 	 	 0.5029
[2022/02/21 20:29:24] - 121 	 151.3 	 	 28.7 	 	 0.0100 	 0.4227 	 0.9106 	 0.9431 	 	 0.6158 	 	 0.5710 	 0.8281 	 1.3375 	 	 0.5102
[2022/02/21 20:32:24] - 122 	 151.3 	 	 28.7 	 	 0.0100 	 0.4159 	 0.9110 	 0.9364 	 	 0.6171 	 	 0.5968 	 0.8195 	 1.3445 	 	 0.5111
[2022/02/21 20:35:24] - 123 	 151.2 	 	 28.7 	 	 0.0100 	 0.4139 	 0.9114 	 0.9341 	 	 0.6205 	 	 0.5565 	 0.8257 	 1.4021 	 	 0.4932
[2022/02/21 20:38:24] - 124 	 151.2 	 	 28.7 	 	 0.0100 	 0.4082 	 0.9158 	 0.9314 	 	 0.6193 	 	 0.5557 	 0.8334 	 1.3972 	 	 0.4979
[2022/02/21 20:41:24] - 125 	 151.3 	 	 28.7 	 	 0.0100 	 0.4048 	 0.9161 	 0.9278 	 	 0.6212 	 	 0.5542 	 0.8298 	 1.3788 	 	 0.5019
[2022/02/21 20:44:24] - 126 	 151.3 	 	 28.7 	 	 0.0100 	 0.4015 	 0.9159 	 0.9237 	 	 0.6231 	 	 0.5951 	 0.8230 	 1.3536 	 	 0.5111
[2022/02/21 20:47:24] - 127 	 151.3 	 	 28.7 	 	 0.0100 	 0.3974 	 0.9182 	 0.9169 	 	 0.6246 	 	 0.5810 	 0.8310 	 1.3677 	 	 0.5039
[2022/02/21 20:50:24] - 128 	 151.3 	 	 28.7 	 	 0.0100 	 0.3920 	 0.9217 	 0.9149 	 	 0.6257 	 	 0.5699 	 0.8349 	 1.3769 	 	 0.4988
[2022/02/21 20:53:24] - 129 	 151.3 	 	 28.7 	 	 0.0100 	 0.3914 	 0.9207 	 0.9143 	 	 0.6255 	 	 0.5859 	 0.8219 	 1.3516 	 	 0.5112
[2022/02/21 20:56:24] - 130 	 151.3 	 	 28.7 	 	 0.0100 	 0.3861 	 0.9227 	 0.9081 	 	 0.6265 	 	 0.5741 	 0.8238 	 1.3966 	 	 0.4969
[2022/02/21 20:59:24] - 131 	 151.2 	 	 28.7 	 	 0.0100 	 0.3821 	 0.9235 	 0.9019 	 	 0.6278 	 	 0.5698 	 0.8312 	 1.3773 	 	 0.5039
[2022/02/21 21:02:24] - 132 	 151.2 	 	 28.7 	 	 0.0100 	 0.3763 	 0.9251 	 0.8983 	 	 0.6292 	 	 0.5629 	 0.8306 	 1.4010 	 	 0.5020
[2022/02/21 21:05:23] - 133 	 151.3 	 	 28.7 	 	 0.0100 	 0.3739 	 0.9268 	 0.8981 	 	 0.6301 	 	 0.5560 	 0.8255 	 1.4123 	 	 0.4931
[2022/02/21 21:08:23] - 134 	 151.3 	 	 28.7 	 	 0.0100 	 0.3716 	 0.9279 	 0.8956 	 	 0.6317 	 	 0.5448 	 0.8331 	 1.3960 	 	 0.5002
[2022/02/21 21:11:23] - 135 	 151.3 	 	 28.7 	 	 0.0100 	 0.3668 	 0.9277 	 0.8847 	 	 0.6369 	 	 0.5870 	 0.8240 	 1.3786 	 	 0.5047
[2022/02/21 21:14:23] - 136 	 151.2 	 	 28.7 	 	 0.0100 	 0.3610 	 0.9296 	 0.8829 	 	 0.6345 	 	 0.5579 	 0.8283 	 1.4251 	 	 0.4923
[2022/02/21 21:17:23] - 137 	 151.3 	 	 28.7 	 	 0.0100 	 0.3627 	 0.9303 	 0.8833 	 	 0.6354 	 	 0.5597 	 0.8258 	 1.5060 	 	 0.4807
[2022/02/21 21:20:23] - 138 	 151.3 	 	 28.7 	 	 0.0100 	 0.3554 	 0.9325 	 0.8741 	 	 0.6371 	 	 0.5427 	 0.8249 	 1.5011 	 	 0.4835
[2022/02/21 21:23:23] - 139 	 151.2 	 	 28.7 	 	 0.0100 	 0.3543 	 0.9325 	 0.8746 	 	 0.6362 	 	 0.5645 	 0.8328 	 1.4271 	 	 0.4932
[2022/02/21 21:26:23] - 140 	 151.2 	 	 28.7 	 	 0.0100 	 0.3510 	 0.9338 	 0.8710 	 	 0.6373 	 	 0.5631 	 0.8331 	 1.3927 	 	 0.4999
[2022/02/21 21:29:23] - 141 	 151.3 	 	 28.7 	 	 0.0100 	 0.3454 	 0.9351 	 0.8635 	 	 0.6402 	 	 0.5445 	 0.8287 	 1.4807 	 	 0.4847
[2022/02/21 21:32:23] - 142 	 151.3 	 	 28.7 	 	 0.0100 	 0.3447 	 0.9353 	 0.8653 	 	 0.6389 	 	 0.5629 	 0.8256 	 1.4360 	 	 0.4979
[2022/02/21 21:35:23] - 143 	 151.2 	 	 28.7 	 	 0.0100 	 0.3400 	 0.9367 	 0.8599 	 	 0.6424 	 	 0.5864 	 0.8328 	 1.4345 	 	 0.4924
[2022/02/21 21:38:23] - 144 	 151.3 	 	 28.7 	 	 0.0100 	 0.3397 	 0.9372 	 0.8576 	 	 0.6412 	 	 0.5571 	 0.8217 	 1.4693 	 	 0.4863
[2022/02/21 21:41:23] - 145 	 151.3 	 	 28.7 	 	 0.0100 	 0.3330 	 0.9396 	 0.8497 	 	 0.6450 	 	 0.5525 	 0.8268 	 1.4359 	 	 0.4986
[2022/02/21 21:44:23] - 146 	 151.3 	 	 28.7 	 	 0.0100 	 0.3316 	 0.9389 	 0.8511 	 	 0.6450 	 	 0.5474 	 0.8272 	 1.5078 	 	 0.4856
[2022/02/21 21:47:23] - 147 	 151.3 	 	 28.7 	 	 0.0100 	 0.3289 	 0.9406 	 0.8446 	 	 0.6480 	 	 0.5539 	 0.8361 	 1.4849 	 	 0.4876
[2022/02/21 21:50:23] - 148 	 151.3 	 	 28.7 	 	 0.0100 	 0.3228 	 0.9410 	 0.8350 	 	 0.6515 	 	 0.5427 	 0.8364 	 1.4849 	 	 0.4885
[2022/02/21 21:53:23] - 149 	 151.3 	 	 28.7 	 	 0.0010 	 0.3227 	 0.9418 	 0.8434 	 	 0.6470 	 	 0.5652 	 0.8297 	 1.4583 	 	 0.4905
[2022/02/21 21:56:23] - 150 	 151.3 	 	 28.7 	 	 0.0010 	 0.2868 	 0.9512 	 0.7058 	 	 0.7068 	 	 0.5077 	 0.8407 	 1.5386 	 	 0.4876
[2022/02/21 21:59:23] - 151 	 151.2 	 	 28.7 	 	 0.0010 	 0.2539 	 0.9576 	 0.6566 	 	 0.7227 	 	 0.5006 	 0.8446 	 1.4502 	 	 0.5042
[2022/02/21 22:02:23] - 152 	 151.3 	 	 28.7 	 	 0.0010 	 0.2400 	 0.9590 	 0.6340 	 	 0.7315 	 	 0.5026 	 0.8432 	 1.4506 	 	 0.5074
[2022/02/21 22:05:23] - 153 	 151.3 	 	 28.7 	 	 0.0010 	 0.2299 	 0.9617 	 0.6183 	 	 0.7365 	 	 0.4892 	 0.8482 	 1.5487 	 	 0.4904
[2022/02/21 22:08:23] - 154 	 151.3 	 	 28.7 	 	 0.0010 	 0.2218 	 0.9645 	 0.6079 	 	 0.7404 	 	 0.4885 	 0.8493 	 1.5726 	 	 0.4902
[2022/02/21 22:11:23] - 155 	 151.3 	 	 28.7 	 	 0.0010 	 0.2159 	 0.9649 	 0.5985 	 	 0.7429 	 	 0.4859 	 0.8460 	 1.6986 	 	 0.4762
[2022/02/21 22:14:23] - 156 	 151.3 	 	 28.7 	 	 0.0010 	 0.2105 	 0.9663 	 0.5899 	 	 0.7475 	 	 0.4885 	 0.8486 	 1.5747 	 	 0.4913
[2022/02/21 22:17:23] - 157 	 151.3 	 	 28.7 	 	 0.0010 	 0.2061 	 0.9665 	 0.5830 	 	 0.7493 	 	 0.4843 	 0.8442 	 1.6454 	 	 0.4889
[2022/02/21 22:20:22] - 158 	 151.3 	 	 28.7 	 	 0.0010 	 0.1997 	 0.9681 	 0.5750 	 	 0.7533 	 	 0.5149 	 0.8416 	 1.5647 	 	 0.4891
[2022/02/21 22:23:22] - 159 	 151.3 	 	 28.7 	 	 0.0010 	 0.1962 	 0.9689 	 0.5684 	 	 0.7548 	 	 0.4778 	 0.8478 	 1.6984 	 	 0.4805
[2022/02/21 22:26:23] - 160 	 151.2 	 	 28.7 	 	 0.0010 	 0.1932 	 0.9701 	 0.5597 	 	 0.7596 	 	 0.4833 	 0.8453 	 1.6163 	 	 0.4904
[2022/02/21 22:29:23] - 161 	 151.3 	 	 28.7 	 	 0.0010 	 0.1883 	 0.9704 	 0.5550 	 	 0.7602 	 	 0.4883 	 0.8445 	 1.7399 	 	 0.4784
[2022/02/21 22:32:23] - 162 	 151.3 	 	 28.7 	 	 0.0010 	 0.1852 	 0.9713 	 0.5500 	 	 0.7642 	 	 0.4789 	 0.8465 	 1.7975 	 	 0.4645
[2022/02/21 22:35:22] - 163 	 151.3 	 	 28.7 	 	 0.0010 	 0.1815 	 0.9715 	 0.5447 	 	 0.7655 	 	 0.4756 	 0.8492 	 1.6863 	 	 0.4750
[2022/02/21 22:38:22] - 164 	 151.3 	 	 28.7 	 	 0.0010 	 0.1790 	 0.9731 	 0.5393 	 	 0.7650 	 	 0.4860 	 0.8461 	 1.6230 	 	 0.4849
[2022/02/21 22:41:22] - 165 	 151.3 	 	 28.7 	 	 0.0010 	 0.1760 	 0.9735 	 0.5349 	 	 0.7681 	 	 0.4914 	 0.8427 	 1.6301 	 	 0.4869
[2022/02/21 22:44:22] - 166 	 151.3 	 	 28.7 	 	 0.0010 	 0.1729 	 0.9747 	 0.5276 	 	 0.7713 	 	 0.4880 	 0.8418 	 1.7496 	 	 0.4780
[2022/02/21 22:47:22] - 167 	 151.3 	 	 28.7 	 	 0.0010 	 0.1709 	 0.9746 	 0.5267 	 	 0.7701 	 	 0.4755 	 0.8483 	 1.6828 	 	 0.4841
[2022/02/21 22:50:22] - 168 	 151.3 	 	 28.7 	 	 0.0010 	 0.1678 	 0.9754 	 0.5233 	 	 0.7718 	 	 0.4833 	 0.8449 	 1.7784 	 	 0.4771
[2022/02/21 22:53:22] - 169 	 151.3 	 	 28.7 	 	 0.0010 	 0.1653 	 0.9758 	 0.5169 	 	 0.7748 	 	 0.4758 	 0.8459 	 1.7269 	 	 0.4769
[2022/02/21 22:56:22] - 170 	 151.3 	 	 28.7 	 	 0.0010 	 0.1632 	 0.9767 	 0.5128 	 	 0.7773 	 	 0.4897 	 0.8458 	 1.7277 	 	 0.4772
[2022/02/21 22:59:22] - 171 	 151.3 	 	 28.7 	 	 0.0010 	 0.1608 	 0.9765 	 0.5088 	 	 0.7783 	 	 0.4792 	 0.8483 	 1.8535 	 	 0.4715
[2022/02/21 23:02:22] - 172 	 151.3 	 	 28.7 	 	 0.0010 	 0.1580 	 0.9774 	 0.5051 	 	 0.7792 	 	 0.5226 	 0.8348 	 1.7387 	 	 0.4750
[2022/02/21 23:05:22] - 173 	 151.3 	 	 28.7 	 	 0.0010 	 0.1569 	 0.9774 	 0.5024 	 	 0.7807 	 	 0.4929 	 0.8449 	 1.7468 	 	 0.4777
[2022/02/21 23:08:22] - 174 	 151.3 	 	 28.7 	 	 0.0010 	 0.1541 	 0.9788 	 0.4998 	 	 0.7805 	 	 0.4809 	 0.8463 	 1.8562 	 	 0.4656
[2022/02/21 23:11:22] - 175 	 151.3 	 	 28.7 	 	 0.0010 	 0.1513 	 0.9792 	 0.4951 	 	 0.7837 	 	 0.4800 	 0.8473 	 1.7956 	 	 0.4707
[2022/02/21 23:14:22] - 176 	 151.2 	 	 28.7 	 	 0.0010 	 0.1494 	 0.9788 	 0.4903 	 	 0.7868 	 	 0.4884 	 0.8424 	 1.7942 	 	 0.4790
[2022/02/21 23:17:22] - 177 	 151.3 	 	 28.7 	 	 0.0010 	 0.1472 	 0.9798 	 0.4881 	 	 0.7868 	 	 0.4911 	 0.8437 	 1.7985 	 	 0.4729
[2022/02/21 23:20:22] - 178 	 151.3 	 	 28.7 	 	 0.0010 	 0.1433 	 0.9808 	 0.4805 	 	 0.7908 	 	 0.5137 	 0.8369 	 1.7166 	 	 0.4788
[2022/02/21 23:23:22] - 179 	 151.3 	 	 28.7 	 	 0.0010 	 0.1434 	 0.9806 	 0.4812 	 	 0.7888 	 	 0.4994 	 0.8450 	 1.8057 	 	 0.4693
[2022/02/21 23:26:22] - 180 	 151.3 	 	 28.7 	 	 0.0010 	 0.1416 	 0.9810 	 0.4783 	 	 0.7907 	 	 0.4858 	 0.8463 	 1.7202 	 	 0.4781
[2022/02/21 23:29:22] - 181 	 151.3 	 	 28.7 	 	 0.0010 	 0.1394 	 0.9812 	 0.4756 	 	 0.7939 	 	 0.4906 	 0.8440 	 1.8115 	 	 0.4761
[2022/02/21 23:32:22] - 182 	 151.3 	 	 28.7 	 	 0.0010 	 0.1382 	 0.9807 	 0.4750 	 	 0.7932 	 	 0.4822 	 0.8473 	 1.9357 	 	 0.4627
[2022/02/21 23:35:22] - 183 	 151.3 	 	 28.7 	 	 0.0010 	 0.1358 	 0.9825 	 0.4676 	 	 0.7962 	 	 0.5111 	 0.8386 	 1.7777 	 	 0.4743
[2022/02/21 23:38:22] - 184 	 151.3 	 	 28.7 	 	 0.0010 	 0.1341 	 0.9821 	 0.4652 	 	 0.7966 	 	 0.4938 	 0.8423 	 1.8699 	 	 0.4713
[2022/02/21 23:41:22] - 185 	 151.3 	 	 28.7 	 	 0.0010 	 0.1331 	 0.9825 	 0.4637 	 	 0.7963 	 	 0.4923 	 0.8434 	 1.8465 	 	 0.4693
[2022/02/21 23:44:22] - 186 	 151.3 	 	 28.7 	 	 0.0010 	 0.1303 	 0.9829 	 0.4610 	 	 0.7971 	 	 0.4993 	 0.8409 	 1.8210 	 	 0.4708
[2022/02/21 23:47:22] - 187 	 151.2 	 	 28.7 	 	 0.0010 	 0.1306 	 0.9827 	 0.4613 	 	 0.7976 	 	 0.4988 	 0.8405 	 1.8349 	 	 0.4735
[2022/02/21 23:50:22] - 188 	 151.3 	 	 28.7 	 	 0.0010 	 0.1280 	 0.9838 	 0.4598 	 	 0.7995 	 	 0.4913 	 0.8437 	 1.8453 	 	 0.4668
[2022/02/21 23:53:22] - 189 	 151.3 	 	 28.7 	 	 0.0010 	 0.1257 	 0.9842 	 0.4496 	 	 0.8045 	 	 0.4907 	 0.8414 	 1.8457 	 	 0.4683
[2022/02/21 23:56:22] - 190 	 151.3 	 	 28.7 	 	 0.0010 	 0.1247 	 0.9843 	 0.4500 	 	 0.8026 	 	 0.4788 	 0.8453 	 1.8642 	 	 0.4702
[2022/02/21 23:59:22] - 191 	 151.3 	 	 28.7 	 	 0.0010 	 0.1223 	 0.9849 	 0.4483 	 	 0.8013 	 	 0.4922 	 0.8423 	 1.9001 	 	 0.4686
[2022/02/22 00:02:22] - 192 	 151.2 	 	 28.7 	 	 0.0010 	 0.1209 	 0.9849 	 0.4437 	 	 0.8051 	 	 0.4898 	 0.8431 	 1.8902 	 	 0.4673
[2022/02/22 00:05:22] - 193 	 151.3 	 	 28.7 	 	 0.0010 	 0.1187 	 0.9856 	 0.4401 	 	 0.8073 	 	 0.4906 	 0.8414 	 1.9538 	 	 0.4584
[2022/02/22 00:08:22] - 194 	 151.3 	 	 28.7 	 	 0.0010 	 0.1179 	 0.9856 	 0.4392 	 	 0.8066 	 	 0.4895 	 0.8479 	 1.9318 	 	 0.4622
[2022/02/22 00:11:22] - 195 	 151.3 	 	 28.7 	 	 0.0010 	 0.1155 	 0.9860 	 0.4349 	 	 0.8113 	 	 0.4912 	 0.8442 	 1.9214 	 	 0.4652
[2022/02/22 00:14:22] - 196 	 151.3 	 	 28.7 	 	 0.0010 	 0.1152 	 0.9860 	 0.4367 	 	 0.8095 	 	 0.4936 	 0.8418 	 1.9593 	 	 0.4629
[2022/02/22 00:17:22] - 197 	 151.3 	 	 28.7 	 	 0.0010 	 0.1131 	 0.9869 	 0.4298 	 	 0.8098 	 	 0.4870 	 0.8452 	 1.9148 	 	 0.4644
[2022/02/22 00:20:22] - 198 	 151.3 	 	 28.7 	 	 0.0010 	 0.1124 	 0.9862 	 0.4294 	 	 0.8121 	 	 0.4979 	 0.8379 	 1.8972 	 	 0.4691
[2022/02/22 00:23:22] - 199 	 151.3 	 	 28.7 	 	 0.0010 	 0.1118 	 0.9860 	 0.4282 	 	 0.8121 	 	 0.4948 	 0.8419 	 1.9588 	 	 0.4600
